       1.5933e+04, 1.6387e+04, 1.6420e+04, 1.5642e+04, 1.4491e+04,
       1.3385e+04, 1.2217e+04, 1.1504e+04, 1.0685e+04, 1.0274e+04,
       9.8100e+03, 9.0950e+03, 8.1330e+03, 7.2820e+03, 6.6410e+03,
       6.3070e+03, 6.1200e+03, 5.8380e+03, 5.5110e+03, 5.5880e+03,
       4.7590e+03, 3.9680e+03, 3.6100e+03, 3.5400e+03, 3.5330e+03,
       3.7230e+03, 3.9580e+03, 4.2030e+03, 4.0170e+03, 3.8020e+03,
       3.6420e+03, 3.3190e+03, 3.0450e+03, 2.5220e+03, 2.0840e+03,
       1.7620e+03, 1.5270e+03, 1.4020e+03, 9.8900e+02, 5.7900e+02,
       2.9900e+02, 2.0400e+02, 1.5800e+02, 1.7300e+02, 1.3900e+02,
       1.2900e+02, 1.4700e+02, 1.4900e+02, 1.5500e+02, 1.4900e+02,
       1.6800e+02, 1.5900e+02, 1.3400e+02, 1.5300e+02, 1.6200e+02,
       1.5400e+02, 1.7400e+02, 1.8800e+02, 2.3400e+02, 1.8400e+02,
       1.9100e+02, 2.2900e+02, 3.3000e+02, 7.8100e+02, 3.4290e+03,
       7.3000e+01, 8.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00]), array([0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 1.0000e+00, 5.0000e+00, 5.0000e+00, 1.2000e+01,
       1.2000e+01, 1.7000e+01, 2.0000e+01, 2.4000e+01, 1.9000e+01,
       2.4000e+01, 2.6000e+01, 4.2000e+01, 5.1000e+01, 6.2000e+01,
       6.4000e+01, 8.0000e+01, 1.0000e+02, 1.3300e+02, 1.8300e+02,
       2.6800e+02, 3.3900e+02, 4.2700e+02, 5.2300e+02, 6.7900e+02,
       7.4100e+02, 9.0400e+02, 9.2500e+02, 1.1090e+03, 1.1460e+03,
       1.1450e+03, 1.2550e+03, 1.2850e+03, 1.2380e+03, 1.2860e+03,
       1.2610e+03, 1.3690e+03, 1.4550e+03, 1.4810e+03, 1.5990e+03,
       1.6450e+03, 1.6930e+03, 1.7330e+03, 1.8030e+03, 1.8370e+03,
       1.8940e+03, 1.9210e+03, 1.9260e+03, 1.9150e+03, 2.0360e+03,
       2.0470e+03, 2.1370e+03, 2.1430e+03, 2.1490e+03, 2.2220e+03,
       2.2100e+03, 2.3960e+03, 2.4240e+03, 2.6090e+03, 2.6020e+03,
       2.5890e+03, 2.5060e+03, 2.6430e+03, 2.5110e+03, 2.5480e+03,
       2.5130e+03, 2.6540e+03, 2.6950e+03, 2.7680e+03, 2.7690e+03,
       2.7200e+03, 2.7940e+03, 2.6590e+03, 2.6670e+03, 2.8330e+03,
       2.7650e+03, 2.8000e+03, 2.8890e+03, 2.8790e+03, 2.9370e+03,
       3.0670e+03, 3.0300e+03, 3.2200e+03, 3.2390e+03, 3.2480e+03,
       3.2840e+03, 3.2810e+03, 3.3630e+03, 3.3000e+03, 3.3570e+03,
       3.4880e+03, 3.4190e+03, 3.4300e+03, 3.3240e+03, 3.3400e+03,
       3.2430e+03, 3.3200e+03, 3.3900e+03, 3.3500e+03, 3.3580e+03,
       3.2010e+03, 3.1510e+03, 3.1970e+03, 3.0440e+03, 3.0090e+03,
       2.9080e+03, 2.6830e+03, 2.5150e+03, 2.5470e+03, 2.4360e+03,
       2.4710e+03, 2.3810e+03, 2.3130e+03, 2.2390e+03, 2.2720e+03,
       2.1310e+03, 2.1150e+03, 2.1030e+03, 2.0470e+03, 2.0280e+03,
       2.0170e+03, 2.0410e+03, 2.0500e+03, 2.1520e+03, 2.2020e+03,
       2.2780e+03, 2.4290e+03, 2.4400e+03, 2.4240e+03, 2.5780e+03,
       2.7160e+03, 2.8210e+03, 3.0800e+03, 3.0790e+03, 3.2320e+03,
       3.2970e+03, 3.5490e+03, 3.7870e+03, 4.1420e+03, 4.8320e+03,
       5.4580e+03, 5.9140e+03, 6.5610e+03, 7.0370e+03, 7.4710e+03,
       8.2350e+03, 8.9090e+03, 9.9500e+03, 1.0912e+04, 1.1908e+04,
       1.3256e+04, 1.4675e+04, 1.5505e+04, 1.7056e+04, 1.8420e+04,
       1.9500e+04, 1.9508e+04, 1.9131e+04, 1.9404e+04, 1.9160e+04,
       1.9581e+04, 1.9645e+04, 2.1988e+04, 2.4547e+04, 2.4019e+04,
       2.1981e+04, 1.7260e+04, 1.4531e+04, 1.1709e+04, 1.0268e+04,
       9.9480e+03, 9.1070e+03, 8.4160e+03, 7.3370e+03, 6.2090e+03,
       4.2960e+03, 2.8950e+03, 1.9370e+03, 1.1830e+03, 6.1300e+02,
       1.6200e+02, 2.6000e+01, 5.0000e+00, 2.0000e+00, 3.0000e+00,
       1.0000e+00, 1.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00,
       1.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00, 1.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 2.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00]), array([0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00,
       0.0000e+00, 1.0000e+00, 2.0000e+00, 0.0000e+00, 4.0000e+00,
       0.0000e+00, 3.0000e+00, 2.0000e+00, 4.0000e+00, 1.0000e+00,
       6.0000e+00, 1.0000e+00, 1.3000e+01, 1.0000e+01, 1.0000e+01,
       1.1000e+01, 1.9000e+01, 1.5000e+01, 1.0000e+01, 2.2000e+01,
       1.3000e+01, 2.0000e+01, 1.5000e+01, 2.1000e+01, 2.2000e+01,
       2.2000e+01, 1.7000e+01, 2.2000e+01, 1.7000e+01, 1.6000e+01,
       1.9000e+01, 9.0000e+00, 1.6000e+01, 1.6000e+01, 2.3000e+01,
       1.8000e+01, 1.8000e+01, 2.3000e+01, 2.8000e+01, 3.4000e+01,
       3.1000e+01, 2.4000e+01, 3.1000e+01, 3.0000e+01, 3.4000e+01,
       2.9000e+01, 3.1000e+01, 3.4000e+01, 4.4000e+01, 7.7000e+01,
       4.0000e+01, 3.9000e+01, 4.3000e+01, 4.8000e+01, 4.6000e+01,
       4.1000e+01, 4.8000e+01, 6.3000e+01, 4.7000e+01, 5.8000e+01,
       7.2000e+01, 6.7000e+01, 1.0500e+02, 7.7000e+01, 1.0600e+02,
       1.3400e+02, 1.0800e+02, 1.2900e+02, 1.4000e+02, 1.6000e+02,
       1.8400e+02, 1.7500e+02, 2.2500e+02, 2.5800e+02, 2.5800e+02,
       2.8900e+02, 3.1200e+02, 3.1600e+02, 3.6800e+02, 3.8800e+02,
       4.3700e+02, 4.5800e+02, 5.3900e+02, 5.3800e+02, 5.5900e+02,
       6.5000e+02, 6.6900e+02, 7.7000e+02, 8.0900e+02, 9.0200e+02,
       9.3900e+02, 9.9600e+02, 9.8800e+02, 1.0950e+03, 1.1140e+03,
       1.2690e+03, 1.2730e+03, 1.3490e+03, 1.4710e+03, 1.6190e+03,
       1.6310e+03, 1.6890e+03, 1.7960e+03, 1.9500e+03, 2.1010e+03,
       2.0570e+03, 2.1790e+03, 2.3770e+03, 2.4330e+03, 2.5420e+03,
       2.4930e+03, 2.7200e+03, 2.7400e+03, 2.8380e+03, 3.1050e+03,
       3.1410e+03, 3.1690e+03, 3.2340e+03, 3.3580e+03, 3.6400e+03,
       3.3190e+03, 3.6100e+03, 3.7590e+03, 3.7470e+03, 3.9070e+03,
       4.1250e+03, 4.2260e+03, 4.4400e+03, 4.6410e+03, 5.0100e+03,
       5.2770e+03, 5.2510e+03, 5.6710e+03, 6.0850e+03, 6.3640e+03,
       6.7390e+03, 6.5560e+03, 6.4950e+03, 6.8290e+03, 6.8690e+03,
       7.1020e+03, 7.2370e+03, 7.3170e+03, 7.5710e+03, 7.8130e+03,
       7.7110e+03, 7.7610e+03, 8.3050e+03, 8.5330e+03, 8.9760e+03,
       9.1880e+03, 1.0835e+04, 1.1944e+04, 1.2373e+04, 1.2599e+04,
       1.2435e+04, 1.2572e+04, 1.2736e+04, 1.3022e+04, 1.2416e+04,
       1.2777e+04, 1.2793e+04, 1.3789e+04, 1.4008e+04, 1.4484e+04,
       1.4206e+04, 1.3839e+04, 1.2992e+04, 1.2128e+04, 1.1269e+04,
       1.1510e+04, 1.0192e+04, 9.9660e+03, 1.0178e+04, 9.8950e+03,
       9.4720e+03, 9.0330e+03, 8.7890e+03, 7.9360e+03, 7.7280e+03,
       7.5060e+03, 7.1450e+03, 7.0730e+03, 7.5170e+03, 8.4150e+03,
       7.9380e+03, 7.9610e+03, 7.4200e+03, 7.7030e+03, 6.9960e+03,
       5.9980e+03, 5.1710e+03, 5.0950e+03, 4.7720e+03, 4.6310e+03,
       5.9230e+03, 5.5640e+03, 6.4790e+03, 6.3170e+03, 7.0570e+03,
       6.1960e+03, 5.6280e+03, 5.4510e+03, 5.1640e+03, 4.6100e+03,
       4.6930e+03, 5.6560e+03, 4.3720e+03, 3.2370e+03, 1.9130e+03,
       1.4130e+03, 1.4020e+03, 6.4500e+02, 1.3800e+02, 1.3000e+01,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00]), array([0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00,
       0.0000e+00, 0.0000e+00, 2.0000e+00, 1.0000e+00, 0.0000e+00,
       1.0000e+00, 1.0000e+00, 0.0000e+00, 2.0000e+00, 1.0000e+00,
       0.0000e+00, 4.0000e+00, 4.0000e+00, 1.0000e+00, 4.0000e+00,
       3.0000e+00, 1.0000e+00, 2.0000e+00, 1.0000e+00, 7.0000e+00,
       6.0000e+00, 6.0000e+00, 1.1000e+01, 1.1000e+01, 8.0000e+00,
       1.2000e+01, 7.0000e+00, 1.1000e+01, 1.0000e+01, 1.4000e+01,
       1.9000e+01, 1.4000e+01, 1.4000e+01, 2.2000e+01, 1.9000e+01,
       2.6000e+01, 2.5000e+01, 1.7000e+01, 2.4000e+01, 3.0000e+01,
       2.9000e+01, 2.5000e+01, 3.8000e+01, 2.5000e+01, 4.9000e+01,
       4.1000e+01, 2.6000e+01, 5.5000e+01, 3.8000e+01, 5.6000e+01,
       4.8000e+01, 6.3000e+01, 5.8000e+01, 6.9000e+01, 7.0000e+01,
       7.5000e+01, 7.9000e+01, 1.1000e+02, 1.1400e+02, 1.2200e+02,
       1.2300e+02, 1.3400e+02, 1.3100e+02, 1.5500e+02, 1.8200e+02,
       2.2400e+02, 2.0100e+02, 2.5900e+02, 2.2200e+02, 2.8300e+02,
       3.2400e+02, 3.2300e+02, 3.9900e+02, 4.4000e+02, 4.9900e+02,
       5.4500e+02, 5.4700e+02, 6.3000e+02, 6.3400e+02, 7.3700e+02,
       7.5100e+02, 8.1500e+02, 8.8200e+02, 9.3100e+02, 8.7500e+02,
       8.8600e+02, 9.8900e+02, 9.9600e+02, 1.0810e+03, 1.0580e+03,
       1.1040e+03, 1.2060e+03, 1.2400e+03, 1.2810e+03, 1.3090e+03,
       1.3320e+03, 1.3990e+03, 1.4620e+03, 1.5030e+03, 1.5530e+03,
       1.8140e+03, 1.9910e+03, 2.0640e+03, 2.1480e+03, 2.2420e+03,
       2.2890e+03, 2.3760e+03, 2.5430e+03, 2.4610e+03, 2.5170e+03,
       2.5620e+03, 2.4680e+03, 2.4130e+03, 2.3950e+03, 2.3850e+03,
       2.3930e+03, 2.3080e+03, 2.3820e+03, 2.4290e+03, 2.4400e+03,
       2.4760e+03, 2.5050e+03, 2.4770e+03, 2.4650e+03, 2.5630e+03,
       2.5310e+03, 2.5580e+03, 2.6170e+03, 2.7360e+03, 2.8880e+03,
       2.9880e+03, 3.3090e+03, 3.5630e+03, 4.0110e+03, 4.9400e+03,
       6.0180e+03, 7.2130e+03, 8.3450e+03, 9.4180e+03, 1.0131e+04,
       1.0668e+04, 1.1125e+04, 1.1866e+04, 1.2453e+04, 1.3499e+04,
       1.4655e+04, 1.6109e+04, 1.7153e+04, 1.8068e+04, 1.9165e+04,
       1.9935e+04, 2.1313e+04, 2.3341e+04, 2.5420e+04, 2.8564e+04,
       3.1420e+04, 3.4536e+04, 3.6346e+04, 3.6244e+04, 3.4743e+04,
       3.2564e+04, 3.1010e+04, 2.7148e+04, 2.3436e+04, 1.9481e+04,
       1.7212e+04, 1.4605e+04, 9.0120e+03, 5.5750e+03, 3.3370e+03,
       1.6630e+03, 7.4500e+02, 2.8700e+02, 1.0600e+02, 4.6000e+01,
       1.2000e+01, 5.0000e+00, 2.0000e+00, 1.0000e+00, 2.0000e+00,
       2.0000e+00, 1.0000e+00, 1.0000e+00, 0.0000e+00, 1.0000e+00,
       0.0000e+00, 2.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       2.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00]), array([0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       1.0000e+00, 0.0000e+00, 2.0000e+00, 0.0000e+00, 1.0000e+00,
       1.0000e+00, 0.0000e+00, 2.0000e+00, 1.0000e+00, 1.0000e+00,
       3.0000e+00, 2.0000e+00, 1.0000e+00, 1.0000e+00, 0.0000e+00,
       4.0000e+00, 0.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00,
       3.0000e+00, 1.0000e+00, 0.0000e+00, 3.0000e+00, 0.0000e+00,
       1.0000e+00, 1.0000e+00, 0.0000e+00, 2.0000e+00, 3.0000e+00,
       0.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00,
       1.0000e+00, 1.0000e+00, 3.0000e+00, 1.0000e+00, 1.0000e+00,
       1.0000e+00, 0.0000e+00, 3.0000e+00, 1.0000e+00, 0.0000e+00,
       6.0000e+00, 6.0000e+00, 8.0000e+00, 1.1000e+01, 1.3000e+01,
       2.3000e+01, 2.8000e+01, 4.3000e+01, 4.5000e+01, 4.5000e+01,
       6.3000e+01, 5.6000e+01, 5.8000e+01, 6.0000e+01, 7.6000e+01,
       5.9000e+01, 6.3000e+01, 6.7000e+01, 6.6000e+01, 5.6000e+01,
       6.5000e+01, 8.2000e+01, 7.5000e+01, 6.6000e+01, 5.0000e+01,
       5.7000e+01, 6.6000e+01, 7.2000e+01, 9.0000e+01, 9.5000e+01,
       9.9000e+01, 1.2300e+02, 1.0400e+02, 1.3100e+02, 1.4600e+02,
       1.4200e+02, 1.4500e+02, 1.4300e+02, 1.3900e+02, 1.7800e+02,
       2.0300e+02, 1.9300e+02, 2.1600e+02, 2.1000e+02, 2.0400e+02,
       2.4900e+02, 2.5400e+02, 2.5300e+02, 2.5400e+02, 2.9100e+02,
       2.9600e+02, 3.1300e+02, 3.7600e+02, 3.6400e+02, 3.9800e+02,
       4.5900e+02, 4.8800e+02, 5.4500e+02, 6.1400e+02, 6.3000e+02,
       7.1300e+02, 7.8200e+02, 8.9500e+02, 9.9100e+02, 1.0030e+03,
       1.1100e+03, 1.2360e+03, 1.3790e+03, 1.3390e+03, 1.5380e+03,
       1.5900e+03, 1.6790e+03, 1.8590e+03, 2.0770e+03, 2.3000e+03,
       2.3890e+03, 2.7640e+03, 3.1590e+03, 3.3350e+03, 3.5230e+03,
       3.8900e+03, 4.0610e+03, 4.2850e+03, 4.3680e+03, 4.5670e+03,
       4.8720e+03, 5.6040e+03, 5.7020e+03, 6.0290e+03, 6.3370e+03,
       6.6470e+03, 6.9500e+03, 7.5140e+03, 7.6260e+03, 8.0380e+03,
       8.1350e+03, 8.3480e+03, 8.5780e+03, 8.9900e+03, 9.2470e+03,
       9.8890e+03, 1.0477e+04, 1.0473e+04, 1.0893e+04, 1.0988e+04,
       1.1488e+04, 1.1502e+04, 1.2026e+04, 1.2458e+04, 1.2616e+04,
       1.2926e+04, 1.3391e+04, 1.3449e+04, 1.3976e+04, 1.4110e+04,
       1.4387e+04, 1.3988e+04, 1.4233e+04, 1.4669e+04, 1.5286e+04,
       1.5449e+04, 1.5629e+04, 1.5510e+04, 1.6136e+04, 1.6404e+04,
       1.6660e+04, 1.7321e+04, 1.7388e+04, 1.7383e+04, 1.7483e+04,
       1.7237e+04, 1.6533e+04, 1.5668e+04, 1.4783e+04, 1.3706e+04,
       1.2530e+04, 1.1972e+04, 1.1418e+04, 1.0829e+04, 1.0254e+04,
       9.4470e+03, 8.5200e+03, 7.8480e+03, 6.7130e+03, 5.5830e+03,
       4.7160e+03, 3.9590e+03, 2.9020e+03, 2.2350e+03, 1.6840e+03,
       1.2740e+03, 9.6700e+02, 7.2500e+02, 4.7200e+02, 2.8500e+02,
       1.8100e+02, 1.0300e+02, 5.0000e+01, 1.9000e+01, 2.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00]), array([0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       1.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00, 1.0000e+00,
       0.0000e+00, 3.0000e+00, 5.0000e+00, 1.5000e+01, 2.6000e+01,
       8.5000e+01, 1.8000e+02, 3.5400e+02, 5.4300e+02, 8.5700e+02,
       1.2460e+03, 1.7280e+03, 2.2430e+03, 2.7450e+03, 3.2410e+03,
       3.8630e+03, 4.5300e+03, 5.6290e+03, 7.1650e+03, 9.5930e+03,
       1.2937e+04, 1.6604e+04, 2.0770e+04, 2.5020e+04, 2.9691e+04,
       3.1927e+04, 3.3150e+04, 3.5230e+04, 3.6475e+04, 3.8553e+04,
       4.3242e+04, 4.4269e+04, 4.6761e+04, 4.4788e+04, 4.3031e+04,
       3.9800e+04, 3.6106e+04, 3.1571e+04, 2.7205e+04, 2.3131e+04,
       1.8152e+04, 1.3362e+04, 9.6620e+03, 6.6380e+03, 5.1150e+03,
       3.9940e+03, 3.6890e+03, 3.1200e+03, 2.9150e+03, 2.6240e+03,
       2.4790e+03, 2.4460e+03, 2.2360e+03, 1.7550e+03, 1.0940e+03,
       6.7100e+02, 4.5200e+02, 3.2000e+02, 2.4100e+02, 2.2800e+02,
       1.5700e+02, 1.2400e+02, 9.0000e+01, 7.1000e+01, 7.3000e+01,
       5.5000e+01, 5.5000e+01, 5.5000e+01, 4.5000e+01, 5.5000e+01,
       3.8000e+01, 2.4000e+01, 2.0000e+01, 1.4000e+01, 8.0000e+00,
       1.0000e+01, 6.0000e+00, 2.0000e+00, 3.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00, 2.0000e+00,
       1.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00,
       2.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00, 1.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 1.0000e+00, 1.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 2.0000e+00, 0.0000e+00, 0.0000e+00,
       1.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00]), array([0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 2.0000e+00,
       1.0000e+00, 3.0000e+00, 2.0000e+00, 0.0000e+00, 3.0000e+00,
       2.0000e+00, 1.0000e+00, 2.0000e+00, 2.0000e+00, 4.0000e+00,
       4.0000e+00, 4.0000e+00, 7.0000e+00, 4.0000e+00, 2.0000e+00,
       1.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00,
       0.0000e+00, 0.0000e+00, 2.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00, 2.0000e+00,
       0.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       1.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
       1.0000e+00, 0.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00,
       0.0000e+00, 1.0000e+00, 0.0000e+00, 2.0000e+00, 0.0000e+00,
       1.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.0000e+00,
       1.0000e+00, 1.0000e+01, 1.2000e+01, 1.6000e+01, 1.3000e+01,
       1.4000e+01, 2.7000e+01, 1.4000e+01, 2.5000e+01, 2.9000e+01,
       3.9000e+01, 2.8000e+01, 7.4000e+01, 5.8000e+01, 1.0300e+02,
       9.5000e+01, 1.6400e+02, 2.0200e+02, 1.9700e+02, 2.1100e+02,
       2.4600e+02, 2.8700e+02, 3.1200e+02, 3.6600e+02, 4.7800e+02,
       5.4500e+02, 7.3800e+02, 8.6500e+02, 1.0290e+03, 1.0810e+03,
       1.2980e+03, 1.5910e+03, 1.8110e+03, 2.2820e+03, 2.6460e+03,
       3.0370e+03, 3.4830e+03, 4.0500e+03, 4.6680e+03, 5.0520e+03,
       5.4220e+03, 6.0500e+03, 6.7430e+03, 7.1740e+03, 7.7390e+03,
       8.1100e+03, 8.6330e+03, 9.1790e+03, 1.0076e+04, 1.1351e+04,
       1.2727e+04, 1.4643e+04, 1.7589e+04, 1.9338e+04, 2.1112e+04,
       2.2546e+04, 2.3316e+04, 2.4298e+04, 2.4836e+04, 2.5633e+04,
       2.6728e+04, 2.8059e+04, 2.9531e+04, 3.0949e+04, 3.2097e+04,
       3.2489e+04, 3.0730e+04, 2.8905e+04, 2.8024e+04, 2.6474e+04,
       2.5965e+04, 2.4578e+04, 2.3450e+04, 2.0739e+04, 1.8040e+04,
